Argument ID,Conclusion,Stance,Premise,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity,Question,entropy,max_prob,max_completion,num_premises
C26095,Carbon emissions trading should be limited.,against,"No one can stop global warming, which is inherently part of the Earth's geological cycle. That's why topics such as reducing CO2 emissions are a false proposition.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Should carbon emissions trading be limited,0.423,0.6299833040757364,"No one can stop global warming, which is inherently part of the Earth's geological cycle. That's why topics such as reducing CO2 emissions are a false proposition.",10.0
D27001,Human Gene editing is a good thing,in favor of,"DNA has got nothing to do with spirituality. It is made up of nitrogen, oxygen, carbon, and hydrogen - the very same elements that make up the majority atmosphere. It is just as godlike as is the air around us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Is human Gene editing a good thing,0.514,0.7490105197089767,"DNA has got nothing to do with spirituality. It is made up of nitrogen, oxygen, carbon, and hydrogen - the very same elements that make up the majority atmosphere. It is just as godlike as is the air around us.",3.0
D27005,We can rely on Cryptocurrencies like Bitcoins,against,"Ransomware hackers demanded their payment through bitcoins, because it protects identity of the person in financial transactions.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Can we rely on Cryptocurrencies like Bitcoins,0.443,0.9999993095879168,"Ransomware hackers demanded their payment through bitcoins, because it protects identity of the person in financial transactions.",2.0
D27006,It is right to ban Cattle Slaughter,in favor of,Cow is a sacred animal for Hindus. Killing cows hurts their sentiments.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Is it right to ban Cattle Slaughter,0.458,0.9914991649602783,Cow is a sacred animal for Hindus. Killing cows hurts their sentiments.,2.0
D27008,Hindi should be the National language of India,in favor of,"Hindi is spoken by more than half of India. As no single language is spoken by entire India, it is much better to make the majoritarian language as the national language.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Should Hindi be the National language of India,0.4,0.999959134042542,"Hindi is spoken by more than half of India. As no single language is spoken by entire India, it is much better to make the majoritarian language as the national language.",3.0
D27012,India is becoming intolerant,in favor of,Incidences of mob lynchings were increased these days in the name of unofficial beef ban. And the sad thing is that culprits are left unpunished.,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,Is India becoming intolerant,0.405,0.9997445324661816,Incidences of mob lynchings were increased these days in the name of unofficial beef ban. And the sad thing is that culprits are left unpunished.,2.0
D27015,The Sabarimala verdict is progressive and not a threat to traditions,in favor of,Sabarimala temple is taking funds from government and hence state government has the right to make changes in law for the temple.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Is the Sabarimala verdict progressive and not a threat to traditions,0.401,0.9884406799430494,Sabarimala temple is taking funds from government and hence state government has the right to make changes in law for the temple.,3.0
D27017,News channels are breaking rules to give Breaking news,in favor of,"Reporters often try to make victims speak on the incident. Even in the cases of death, reporters rush to the incident and ask questions the victim's family, when they really need some space and time to grieve.",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Are news channels breaking rules to give Breaking news,0.497,0.9999884401644464,"Reporters often try to make victims speak on the incident. Even in the cases of death, reporters rush to the incident and ask questions the victim's family, when they really need some space and time to grieve.",2.0
D27019,MBAs do not make good business leaders,in favor of,"MBA programs are the best in shaping personality and behavioural skills, which are the most essential qualities of leaders.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Do MBAs make good business leaders,0.454,0.999844500669568,"MBA programs are the best in shaping personality and behavioural skills, which are the most essential qualities of leaders.",3.0
D27021,Women are better managers than men,in favor of,"They are good time managers. As most of the women today manage work and home, they can prioritize their time well.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Are women better managers than men,0.526,0.92369582754167,"They are good time managers. As most of the women today manage work and home, they can prioritize their time well.",2.0
D27024,Beauty pageants should be banned,in favor of,"They promote cosmetic surgeries. Women these days, are ready to spend thousands of dollars on getting hair extensions, fake teeth, botox injections, body implants, spray tans, branded outfits and makeup products. This could be extremely expensive to afford and such expenses are never-ending. Cindy Jackson, a known television star. has a world record of 52 plastic surgeries done by her. Some women can even get addicted to such practices and then theirs no look back. This is the direct influence of society's importance to beauty.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Should beauty pageants be banned,0.415,0.4441488496807944,"They promote cosmetic surgeries. Women these days, are ready to spend thousands of dollars on getting hair extensions, fake teeth, botox injections, body implants, spray tans, branded outfits and makeup products. This could be extremely expensive to afford and such expenses are never-ending. Cindy Jackson, a known television star. has a world record of 52 plastic surgeries done by her. Some women can even get addicted to such practices and then theirs no look back. This is the direct influence of society's importance to beauty.",3.0
D27026,Driverless cars should be allowed in India,in favor of,"The majority of driverless cars are going to be Electric Vehicles (EV's) which will help in decreasing the pollution level in the country, which is also one of the major issues the country is facing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Should driverless cars be allowed in India,0.518,0.7692375571226622,"The majority of driverless cars are going to be Electric Vehicles (EV's) which will help in decreasing the pollution level in the country, which is also one of the major issues the country is facing.",3.0
D27029,US-Mexico border wall is a good thing,against,"US treaties with Mexico won't let them build anything on the Rio Grande River and the areas around it. Furthermore, most of the areas along the border in Texas are privately owned which leaves a large part of the border uncovered. So, building the wall is not going to bring any change.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Is the US-Mexico border wall a good thing,0.54,0.9836241864873476,"US treaties with Mexico won't let them build anything on the Rio Grande River and the areas around it. Furthermore, most of the areas along the border in Texas are privately owned which leaves a large part of the border uncovered. So, building the wall is not going to bring any change.",3.0
D27032,India should accept Rohingya refugees,in favor of,"India has always been kind to refugees. Hence, the same spirit should be continued in the case of Rohingya community.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Should India accept Rohingya refugees,0.468,0.6878008104942543,"India has always been kind to refugees. Hence, the same spirit should be continued in the case of Rohingya community.",2.0
D27035,Marital Rape should be criminalized in India,against,"Punishing men based on mere words of wives is completely wrong, because of the presumption that women do not lie. Good and bad are not related to gender. There are women criminals too.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Should marital Rape be criminalized in India,0.425,0.99988247245145,"Punishing men based on mere words of wives is completely wrong, because of the presumption that women do not lie. Good and bad are not related to gender. There are women criminals too.",3.0
D27038,Men are silent sufferers in this modern world,in favor of,"Many false domestic violence cases are being reported in India. Girl can drag their in-laws to court, but the same is not true with a boy. In many domestic violence cases, in-laws didn't even stay with couple, but are booked for 'influencing' the boy. Do girl's parents not 'influence' her? And the saddest thing is that girl can complain against her sister-in-law and sister-in-law's husband too under domestic violence, even if they are not staying at her place. Women can be as cruel as men in harassing their life partner.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Are men silent sufferers in this modern world,0.746,0.7876459698454849,"Many false domestic violence cases are being reported in India. Girl can drag their in-laws to court, but the same is not true with a boy. In many domestic violence cases, in-laws didn't even stay with couple, but are booked for 'influencing' the boy. Do girl's parents not 'influence' her? And the saddest thing is that girl can complain against her sister-in-law and sister-in-law's husband too under domestic violence, even if they are not staying at her place. Women can be as cruel as men in harassing their life partner.",2.0
D27040,WikiLeaks is not a bane,against,Criminals may take advantage of this.,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Is WikiLeaks a bane,0.393,0.991835547273884,Criminals may take advantage of this.,3.0
D27042,&quot;Bullet for Bullet&quot; is a right policy,against,"As per Gandhiji's words &quot;An Eye for an Eye leaves the whole world Blind&quot;, bullet for bullet is not a right policy.",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,Is Bullet for Bullet a right policy,0.578,0.6542110471972691,"As per Gandhiji's words &quot;An Eye for an Eye leaves the whole world Blind&quot;, bullet for bullet is not a right policy.",2.0
D27045,Betting and gambling should be legalized in India,against,"Gambling addiction can lead to increase in crime rates, mental illnesses.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Should betting and gambling be legalized in India,0.398,0.9999966830047916,"Gambling addiction can lead to increase in crime rates, mental illnesses.",2.0
D27047,We should ban alcohol in India,in favor of,Crimes and accidents will be reduced to some extent.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Should we ban alcohol in India,0.485,0.9871180988194074,Crimes and accidents will be reduced to some extent.,2.0
D27048,Technology is rising Unemployment rates,in favor of,"Several kinds of jobs are increasingly getting replaced by technology. As per the reports, there is a significant drop in the typists, weavers, construction workers etc.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Is technology increasing Unemployment rates,0.408,0.915442268640246,"Several kinds of jobs are increasingly getting replaced by technology. As per the reports, there is a significant drop in the typists, weavers, construction workers etc.",2.0
D27052,Chinese products should be banned in India,in favor of,"China is blocking India's bid to list Masood Azhar as a terrorist. Not just this, China is blocking India from becoming a member of Nuclear Suppliers Group (NSG) using its veto power. On one hand China wants to maintain good trade relations with India, and on the other hand, it is acting against India in many cases. So, maintaining good trade relations with China may not be a good thing. ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Should Chinese products be banned in India,0.408,0.6511720127329709,"China is blocking India's bid to list Masood Azhar as a terrorist. Not just this, China is blocking India from becoming a member of Nuclear Suppliers Group (NSG) using its veto power. On one hand China wants to maintain good trade relations with India, and on the other hand, it is acting against India in many cases. So, maintaining good trade relations with China may not be a good thing. ",3.0
D27054,Donald Trump's Presidency was a good thing,against,Racism &amp; white supremacy has increased in Trump's term.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Was Donald Trump's Presidency a good thing,0.434,0.9999758713561754,Racism &amp; white supremacy has increased in Trump's term.,2.0
D27056,Homeschooling should be encouraged in India,in favor of,Children can better explore themselves when they do not have constraints.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Should homeschooling be encouraged in India,0.697,0.6983190056844869,Children can better explore themselves when they do not have constraints.,2.0
D27058,Uniforms should be mandatory in schools,in favor of,"It reduces financial burden, because there is no need to buy many clothes.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Should uniforms be mandatory in schools,0.74,0.7154849583855751,"It reduces financial burden, because there is no need to buy many clothes.",2.0
D27059,Stray animals should be killed,in favor of,Stray dogs are often carriers of diseases because of the lack of care.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Should stray animals be killed,0.47,0.9999959387909974,Stray dogs are often carriers of diseases because of the lack of care.,2.0
D27062,Temples in India can have Gender-Specific rules,in favor of,"Some temples have their own reasons. For example, if we take Sabarimala, Lord Ayyappan is a celibate. So, the temple management opines that allowing women to this temple is against God's will.",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Should temples in India have Gender-Specific rules,0.393,0.919749031603533,"Some temples have their own reasons. For example, if we take Sabarimala, Lord Ayyappan is a celibate. So, the temple management opines that allowing women to this temple is against God's will.",3.0
D27065,Experimenting on Animals is fair,against,Tests can be done on human volunteers with their consent. But animals are forced to take tests with no choice.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Is experimenting on Animals fair,0.393,0.9999942115290238,Tests can be done on human volunteers with their consent. But animals are forced to take tests with no choice.,2.0
D27066,Rapists should be tortured,in favor of,"Criminal will feel the pain of the victim, if he is subjected to the same kind of harassment. Thereby, he may not commit the crime again in his life.",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Should rapists be tortured,0.403,0.9999881047266864,"Criminal will feel the pain of the victim, if he is subjected to the same kind of harassment. Thereby, he may not commit the crime again in his life.",3.0
D27069,The Internet should be censored,in favor of,Internet censorship helps in maintaining Cybersecurity.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Should the Internet be censored,0.415,0.9335810235175848,Internet censorship helps in maintaining Cybersecurity.,2.0
D27072,We should ban kids' reality shows,against,"Reality shows act like a launchpad for children into the film industry. Some of the present singers, choreographers are made into the movies through reality shows for children.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Should we ban kids' reality shows,0.659,0.4955084511859455,"Reality shows act like a launchpad for children into the film industry. Some of the present singers, choreographers are made into the movies through reality shows for children.",3.0
D27076,Censorship of movies is an outdated concept,in favor of,Censorship causes imposition of majoritarian ideals on others.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Is censorship of movies an outdated concept,0.398,0.9999211821708576,Censorship causes imposition of majoritarian ideals on others.,3.0
D27077,Military training should be made compulsory for all in India,in favor of,Compulsory military training can also make people stronger physically &amp; emotionally.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Should military training be made compulsory for all in India,0.534,0.8597515809916467,Compulsory military training can also make people stronger physically &amp; emotionally.,3.0
D27081,Aadhaar should be made mandatory in India,against,Failed biometric authentication.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Should Aadhaar be made mandatory in India,0.552,0.997798050065752,Failed biometric authentication.,2.0
D27084,Adultery should be criminalized,against,Families will be broke if one of the parent sends the other one to jail. It creates a lot of mental trauma to the children involved.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Should adultery be criminalized,0.418,0.9993668473014318,Families will be broke if one of the parent sends the other one to jail. It creates a lot of mental trauma to the children involved.,3.0
D27085,Women can be in combat roles,against,"Biologically, men are stronger than women. Hence, it may not be wise to deploy people in the field that have less physical strength than the enemy.",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Should women be in combat roles,0.519,0.9904269837441816,"Biologically, men are stronger than women. Hence, it may not be wise to deploy people in the field that have less physical strength than the enemy.",2.0
D27088,Organ donation should be made compulsory,against,Not all organ transplantation surgeries are successful. The body of recipient may reject the organ of the donor.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Should organ donation be made compulsory,0.625,0.7574750442911979,Not all organ transplantation surgeries are successful. The body of recipient may reject the organ of the donor.,3.0
D27090,Reservations in India should be based on economic status,in favor of,"Caste divisions are hatred among communities is increasing due to reservations. Many communities in several states of India are fighting to give them reservations. And the consequence is people are increasingly associating with their caste. The interesting fact is that before the first caste census by British government (1881) in India, many people do not even know what their caste is. From then, the idea of caste is deeply ingrained in the Indian society. Now the reservations are making the situation even worse.",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,Should reservations in India be based on economic status,0.562,0.9999998773833252,"Caste divisions are hatred among communities is increasing due to reservations. Many communities in several states of India are fighting to give them reservations. And the consequence is people are increasingly associating with their caste. The interesting fact is that before the first caste census by British government (1881) in India, many people do not even know what their caste is. From then, the idea of caste is deeply ingrained in the Indian society. Now the reservations are making the situation even worse.",2.0
D27094,There should be a ban on Bandhs,in favor of,"Most of the bandhs results in violence. Some political parties and organizations intentionally causes violence by setting public properties on fire, by destroying vehicles and by injuring the common people.",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Should there be a ban on Bandhs,0.432,0.7263021015398226,"Most of the bandhs results in violence. Some political parties and organizations intentionally causes violence by setting public properties on fire, by destroying vehicles and by injuring the common people.",3.0
D27097,Nepotism exists in Bollywood,in favor of,"Movie stars of Bollywood often launch their children with much ease in the industry. Such acts serve as the roots of the debate for nepotism. This kind of act has been going on since ages. Hence, nepotism evidently exists in Bollywood.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Does nepotism exist in Bollywood,0.466,0.8426579593507906,"Movie stars of Bollywood often launch their children with much ease in the industry. Such acts serve as the roots of the debate for nepotism. This kind of act has been going on since ages. Hence, nepotism evidently exists in Bollywood.",3.0
D27098,India is safe for women,in favor of,"Evil historic practices on women in the pre and post medieval period have been into oblivion. Practices like child marriages, polygamy, ban on remarriages, honor killings, Sati, Jauhar and Purdah are obsolete in today's world. With time, more such practices are being redundant and thus, increasing safety measures.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Is India safe for women,0.397,0.9837838537519228,"Evil historic practices on women in the pre and post medieval period have been into oblivion. Practices like child marriages, polygamy, ban on remarriages, honor killings, Sati, Jauhar and Purdah are obsolete in today's world. With time, more such practices are being redundant and thus, increasing safety measures.",3.0
